image,mask
segmentation_data/train/d9b2ded58b72_02.jpg,segmentation_data/train_masks/d9b2ded58b72_02_mask.gif
segmentation_data/train/781c5338fe02_08.jpg,segmentation_data/train_masks/781c5338fe02_08_mask.gif
segmentation_data/train/88bc32b9e1d9_01.jpg,segmentation_data/train_masks/88bc32b9e1d9_01_mask.gif
segmentation_data/train/08a646be6b30_06.jpg,segmentation_data/train_masks/08a646be6b30_06_mask.gif
segmentation_data/train/21a7e6726ee3_06.jpg,segmentation_data/train_masks/21a7e6726ee3_06_mask.gif
segmentation_data/train/00087a6bd4dc_04.jpg,segmentation_data/train_masks/00087a6bd4dc_04_mask.gif
segmentation_data/train/d22e6a2ca6df_11.jpg,segmentation_data/train_masks/d22e6a2ca6df_11_mask.gif
segmentation_data/train/189a2a32a615_04.jpg,segmentation_data/train_masks/189a2a32a615_04_mask.gif
segmentation_data/train/00087a6bd4dc_06.jpg,segmentation_data/train_masks/00087a6bd4dc_06_mask.gif
segmentation_data/train/2ea62c1beee7_08.jpg,segmentation_data/train_masks/2ea62c1beee7_08_mask.gif
segmentation_data/train/78f63d808555_04.jpg,segmentation_data/train_masks/78f63d808555_04_mask.gif
segmentation_data/train/dc1c5c2b9e49_05.jpg,segmentation_data/train_masks/dc1c5c2b9e49_05_mask.gif
segmentation_data/train/33a310ea7462_08.jpg,segmentation_data/train_masks/33a310ea7462_08_mask.gif
segmentation_data/train/78bfb9c780db_15.jpg,segmentation_data/train_masks/78bfb9c780db_15_mask.gif
segmentation_data/train/0ee135a3cccc_03.jpg,segmentation_data/train_masks/0ee135a3cccc_03_mask.gif
segmentation_data/train/364923a5002f_09.jpg,segmentation_data/train_masks/364923a5002f_09_mask.gif
segmentation_data/train/87e334269396_07.jpg,segmentation_data/train_masks/87e334269396_07_mask.gif
segmentation_data/train/bf9a32258ef4_08.jpg,segmentation_data/train_masks/bf9a32258ef4_08_mask.gif
segmentation_data/train/6d21aad248e4_14.jpg,segmentation_data/train_masks/6d21aad248e4_14_mask.gif
segmentation_data/train/b38c4e132183_14.jpg,segmentation_data/train_masks/b38c4e132183_14_mask.gif
segmentation_data/train/a7c1ef8d9cc9_14.jpg,segmentation_data/train_masks/a7c1ef8d9cc9_14_mask.gif
segmentation_data/train/784ca55262c2_04.jpg,segmentation_data/train_masks/784ca55262c2_04_mask.gif
segmentation_data/train/48b3f0c936b5_06.jpg,segmentation_data/train_masks/48b3f0c936b5_06_mask.gif
segmentation_data/train/fa006be8b6d9_03.jpg,segmentation_data/train_masks/fa006be8b6d9_03_mask.gif
segmentation_data/train/6bff9e10288e_05.jpg,segmentation_data/train_masks/6bff9e10288e_05_mask.gif
segmentation_data/train/7bd1142155ae_06.jpg,segmentation_data/train_masks/7bd1142155ae_06_mask.gif
segmentation_data/train/e114fcbb9723_14.jpg,segmentation_data/train_masks/e114fcbb9723_14_mask.gif
segmentation_data/train/3c16409ab9db_01.jpg,segmentation_data/train_masks/3c16409ab9db_01_mask.gif
segmentation_data/train/ad5a6a058944_09.jpg,segmentation_data/train_masks/ad5a6a058944_09_mask.gif
segmentation_data/train/c3dafdb02e7f_05.jpg,segmentation_data/train_masks/c3dafdb02e7f_05_mask.gif
segmentation_data/train/f00905abd3d7_04.jpg,segmentation_data/train_masks/f00905abd3d7_04_mask.gif
segmentation_data/train/6c3470c34408_11.jpg,segmentation_data/train_masks/6c3470c34408_11_mask.gif
segmentation_data/train/5bcde75955bb_08.jpg,segmentation_data/train_masks/5bcde75955bb_08_mask.gif
segmentation_data/train/b38c4e132183_11.jpg,segmentation_data/train_masks/b38c4e132183_11_mask.gif
segmentation_data/train/4f0397cf7937_02.jpg,segmentation_data/train_masks/4f0397cf7937_02_mask.gif
segmentation_data/train/82f72273d23e_04.jpg,segmentation_data/train_masks/82f72273d23e_04_mask.gif
segmentation_data/train/f00905abd3d7_08.jpg,segmentation_data/train_masks/f00905abd3d7_08_mask.gif
segmentation_data/train/6f6dced498c4_09.jpg,segmentation_data/train_masks/6f6dced498c4_09_mask.gif
segmentation_data/train/c9f382c7349e_08.jpg,segmentation_data/train_masks/c9f382c7349e_08_mask.gif
segmentation_data/train/424658d9f222_06.jpg,segmentation_data/train_masks/424658d9f222_06_mask.gif
segmentation_data/train/d3d0d2662918_15.jpg,segmentation_data/train_masks/d3d0d2662918_15_mask.gif
segmentation_data/train/6752de44b721_15.jpg,segmentation_data/train_masks/6752de44b721_15_mask.gif
segmentation_data/train/364fd5fd7569_02.jpg,segmentation_data/train_masks/364fd5fd7569_02_mask.gif
segmentation_data/train/fc5f1a3a66cf_14.jpg,segmentation_data/train_masks/fc5f1a3a66cf_14_mask.gif
segmentation_data/train/0ed6904e1004_09.jpg,segmentation_data/train_masks/0ed6904e1004_09_mask.gif
segmentation_data/train/04bd942b463b_03.jpg,segmentation_data/train_masks/04bd942b463b_03_mask.gif
segmentation_data/train/48b3f0c936b5_04.jpg,segmentation_data/train_masks/48b3f0c936b5_04_mask.gif
segmentation_data/train/a1038b207299_04.jpg,segmentation_data/train_masks/a1038b207299_04_mask.gif
segmentation_data/train/ba7e7421003b_13.jpg,segmentation_data/train_masks/ba7e7421003b_13_mask.gif
segmentation_data/train/08a646be6b30_14.jpg,segmentation_data/train_masks/08a646be6b30_14_mask.gif
segmentation_data/train/3bca821c8c41_01.jpg,segmentation_data/train_masks/3bca821c8c41_01_mask.gif
segmentation_data/train/5bcde75955bb_09.jpg,segmentation_data/train_masks/5bcde75955bb_09_mask.gif
segmentation_data/train/eb07e3f63ad2_08.jpg,segmentation_data/train_masks/eb07e3f63ad2_08_mask.gif
segmentation_data/train/e8f607100c1f_04.jpg,segmentation_data/train_masks/e8f607100c1f_04_mask.gif
segmentation_data/train/630335e37f40_12.jpg,segmentation_data/train_masks/630335e37f40_12_mask.gif
segmentation_data/train/917f262f1608_15.jpg,segmentation_data/train_masks/917f262f1608_15_mask.gif
segmentation_data/train/de74550a306a_09.jpg,segmentation_data/train_masks/de74550a306a_09_mask.gif
segmentation_data/train/a46baa0b3ac0_02.jpg,segmentation_data/train_masks/a46baa0b3ac0_02_mask.gif
segmentation_data/train/e6892bf10d31_03.jpg,segmentation_data/train_masks/e6892bf10d31_03_mask.gif
segmentation_data/train/85bc655a7523_14.jpg,segmentation_data/train_masks/85bc655a7523_14_mask.gif
segmentation_data/train/2ea62c1beee7_07.jpg,segmentation_data/train_masks/2ea62c1beee7_07_mask.gif
segmentation_data/train/4b74275babf7_15.jpg,segmentation_data/train_masks/4b74275babf7_15_mask.gif
segmentation_data/train/125cadcb9feb_13.jpg,segmentation_data/train_masks/125cadcb9feb_13_mask.gif
segmentation_data/train/a1038b207299_08.jpg,segmentation_data/train_masks/a1038b207299_08_mask.gif
segmentation_data/train/65051cfe0789_14.jpg,segmentation_data/train_masks/65051cfe0789_14_mask.gif
segmentation_data/train/d0392fd5feb6_12.jpg,segmentation_data/train_masks/d0392fd5feb6_12_mask.gif
segmentation_data/train/1aba91a601c6_14.jpg,segmentation_data/train_masks/1aba91a601c6_14_mask.gif
segmentation_data/train/0495dcf27283_08.jpg,segmentation_data/train_masks/0495dcf27283_08_mask.gif
segmentation_data/train/1e89e1af42e7_15.jpg,segmentation_data/train_masks/1e89e1af42e7_15_mask.gif
segmentation_data/train/11f3dc041cfb_15.jpg,segmentation_data/train_masks/11f3dc041cfb_15_mask.gif
segmentation_data/train/843763f47895_15.jpg,segmentation_data/train_masks/843763f47895_15_mask.gif
segmentation_data/train/3afec4b5ac07_13.jpg,segmentation_data/train_masks/3afec4b5ac07_13_mask.gif
segmentation_data/train/6131a03dd028_08.jpg,segmentation_data/train_masks/6131a03dd028_08_mask.gif
segmentation_data/train/bb7625a3f1d4_13.jpg,segmentation_data/train_masks/bb7625a3f1d4_13_mask.gif
segmentation_data/train/d0dab700c896_16.jpg,segmentation_data/train_masks/d0dab700c896_16_mask.gif
segmentation_data/train/87e334269396_15.jpg,segmentation_data/train_masks/87e334269396_15_mask.gif
segmentation_data/train/d3d0d2662918_11.jpg,segmentation_data/train_masks/d3d0d2662918_11_mask.gif
segmentation_data/train/6ba36af67cb0_15.jpg,segmentation_data/train_masks/6ba36af67cb0_15_mask.gif
segmentation_data/train/6ae670e86620_06.jpg,segmentation_data/train_masks/6ae670e86620_06_mask.gif
segmentation_data/train/6bf969856536_09.jpg,segmentation_data/train_masks/6bf969856536_09_mask.gif
segmentation_data/train/4e7bc95552ed_10.jpg,segmentation_data/train_masks/4e7bc95552ed_10_mask.gif
segmentation_data/train/5bcde75955bb_01.jpg,segmentation_data/train_masks/5bcde75955bb_01_mask.gif
segmentation_data/train/de74550a306a_15.jpg,segmentation_data/train_masks/de74550a306a_15_mask.gif
segmentation_data/train/93881caf9f70_14.jpg,segmentation_data/train_masks/93881caf9f70_14_mask.gif
segmentation_data/train/6d21aad248e4_10.jpg,segmentation_data/train_masks/6d21aad248e4_10_mask.gif
segmentation_data/train/1aba91a601c6_12.jpg,segmentation_data/train_masks/1aba91a601c6_12_mask.gif
segmentation_data/train/c53e374fdd72_13.jpg,segmentation_data/train_masks/c53e374fdd72_13_mask.gif
segmentation_data/train/98ee0624de87_03.jpg,segmentation_data/train_masks/98ee0624de87_03_mask.gif
segmentation_data/train/d1a3af34e674_13.jpg,segmentation_data/train_masks/d1a3af34e674_13_mask.gif
segmentation_data/train/5bcde75955bb_02.jpg,segmentation_data/train_masks/5bcde75955bb_02_mask.gif
segmentation_data/train/2267f4aa0d2c_16.jpg,segmentation_data/train_masks/2267f4aa0d2c_16_mask.gif
segmentation_data/train/d326cb5c3d12_13.jpg,segmentation_data/train_masks/d326cb5c3d12_13_mask.gif
segmentation_data/train/2267f4aa0d2c_11.jpg,segmentation_data/train_masks/2267f4aa0d2c_11_mask.gif
segmentation_data/train/de74550a306a_02.jpg,segmentation_data/train_masks/de74550a306a_02_mask.gif
segmentation_data/train/5588758ee21c_16.jpg,segmentation_data/train_masks/5588758ee21c_16_mask.gif
segmentation_data/train/a078586ccdee_03.jpg,segmentation_data/train_masks/a078586ccdee_03_mask.gif
segmentation_data/train/11acc40dc0ea_09.jpg,segmentation_data/train_masks/11acc40dc0ea_09_mask.gif
segmentation_data/train/4e308ad8a254_08.jpg,segmentation_data/train_masks/4e308ad8a254_08_mask.gif
segmentation_data/train/898339fab87a_04.jpg,segmentation_data/train_masks/898339fab87a_04_mask.gif
segmentation_data/train/2cb91c2543fa_04.jpg,segmentation_data/train_masks/2cb91c2543fa_04_mask.gif
segmentation_data/train/fa613ac8eac5_09.jpg,segmentation_data/train_masks/fa613ac8eac5_09_mask.gif
segmentation_data/train/28d7fb5ba432_09.jpg,segmentation_data/train_masks/28d7fb5ba432_09_mask.gif
segmentation_data/train/562706000bd7_03.jpg,segmentation_data/train_masks/562706000bd7_03_mask.gif
segmentation_data/train/cd2e588ef1c5_11.jpg,segmentation_data/train_masks/cd2e588ef1c5_11_mask.gif
segmentation_data/train/c3dafdb02e7f_16.jpg,segmentation_data/train_masks/c3dafdb02e7f_16_mask.gif
segmentation_data/train/d0dab700c896_11.jpg,segmentation_data/train_masks/d0dab700c896_11_mask.gif
segmentation_data/train/c3dafdb02e7f_11.jpg,segmentation_data/train_masks/c3dafdb02e7f_11_mask.gif
segmentation_data/train/d9b2ded58b72_13.jpg,segmentation_data/train_masks/d9b2ded58b72_13_mask.gif
segmentation_data/train/78f63d808555_02.jpg,segmentation_data/train_masks/78f63d808555_02_mask.gif
segmentation_data/train/d22e6a2ca6df_05.jpg,segmentation_data/train_masks/d22e6a2ca6df_05_mask.gif
segmentation_data/train/8d78483ce302_08.jpg,segmentation_data/train_masks/8d78483ce302_08_mask.gif
segmentation_data/train/b98c63cd6102_12.jpg,segmentation_data/train_masks/b98c63cd6102_12_mask.gif
segmentation_data/train/86c10c8c6206_01.jpg,segmentation_data/train_masks/86c10c8c6206_01_mask.gif
segmentation_data/train/b1a27da4f01c_01.jpg,segmentation_data/train_masks/b1a27da4f01c_01_mask.gif
segmentation_data/train/0cdf5b5d0ce1_10.jpg,segmentation_data/train_masks/0cdf5b5d0ce1_10_mask.gif
segmentation_data/train/68fcee2be01f_05.jpg,segmentation_data/train_masks/68fcee2be01f_05_mask.gif
segmentation_data/train/66fea07e1152_01.jpg,segmentation_data/train_masks/66fea07e1152_01_mask.gif
segmentation_data/train/9ab2a45de8c7_10.jpg,segmentation_data/train_masks/9ab2a45de8c7_10_mask.gif
segmentation_data/train/df642435a951_15.jpg,segmentation_data/train_masks/df642435a951_15_mask.gif
segmentation_data/train/d8e1c401ac3c_06.jpg,segmentation_data/train_masks/d8e1c401ac3c_06_mask.gif
segmentation_data/train/dc995bf5296a_09.jpg,segmentation_data/train_masks/dc995bf5296a_09_mask.gif
segmentation_data/train/3c54e71fd2c9_04.jpg,segmentation_data/train_masks/3c54e71fd2c9_04_mask.gif
segmentation_data/train/5fb012d30fd9_02.jpg,segmentation_data/train_masks/5fb012d30fd9_02_mask.gif
segmentation_data/train/70b6a79565fe_03.jpg,segmentation_data/train_masks/70b6a79565fe_03_mask.gif
segmentation_data/train/3c6acfceb552_15.jpg,segmentation_data/train_masks/3c6acfceb552_15_mask.gif
segmentation_data/train/3c54e71fd2c9_02.jpg,segmentation_data/train_masks/3c54e71fd2c9_02_mask.gif
segmentation_data/train/6752de44b721_07.jpg,segmentation_data/train_masks/6752de44b721_07_mask.gif
segmentation_data/train/65051cfe0789_11.jpg,segmentation_data/train_masks/65051cfe0789_11_mask.gif
segmentation_data/train/c8d52e0ba341_14.jpg,segmentation_data/train_masks/c8d52e0ba341_14_mask.gif
segmentation_data/train/3a7a8f03e713_05.jpg,segmentation_data/train_masks/3a7a8f03e713_05_mask.gif
segmentation_data/train/a078586ccdee_15.jpg,segmentation_data/train_masks/a078586ccdee_15_mask.gif
segmentation_data/train/a56f923399ca_15.jpg,segmentation_data/train_masks/a56f923399ca_15_mask.gif
segmentation_data/train/85cba1a00135_15.jpg,segmentation_data/train_masks/85cba1a00135_15_mask.gif
segmentation_data/train/54ee69d7d5e5_09.jpg,segmentation_data/train_masks/54ee69d7d5e5_09_mask.gif
segmentation_data/train/8d78483ce302_14.jpg,segmentation_data/train_masks/8d78483ce302_14_mask.gif
segmentation_data/train/13cad6eeabe8_05.jpg,segmentation_data/train_masks/13cad6eeabe8_05_mask.gif
segmentation_data/train/0ed6904e1004_12.jpg,segmentation_data/train_masks/0ed6904e1004_12_mask.gif
segmentation_data/train/344ece157efc_06.jpg,segmentation_data/train_masks/344ece157efc_06_mask.gif
segmentation_data/train/5d95d80e10a9_01.jpg,segmentation_data/train_masks/5d95d80e10a9_01_mask.gif
segmentation_data/train/dd47eb7ac4ee_12.jpg,segmentation_data/train_masks/dd47eb7ac4ee_12_mask.gif
segmentation_data/train/c87688f6960e_11.jpg,segmentation_data/train_masks/c87688f6960e_11_mask.gif
segmentation_data/train/28d9a149cb02_03.jpg,segmentation_data/train_masks/28d9a149cb02_03_mask.gif
segmentation_data/train/683ddec95b82_06.jpg,segmentation_data/train_masks/683ddec95b82_06_mask.gif
segmentation_data/train/2335eef27de6_02.jpg,segmentation_data/train_masks/2335eef27de6_02_mask.gif
segmentation_data/train/0ee135a3cccc_10.jpg,segmentation_data/train_masks/0ee135a3cccc_10_mask.gif
segmentation_data/train/47ea8f25c948_07.jpg,segmentation_data/train_masks/47ea8f25c948_07_mask.gif
segmentation_data/train/a7c1ef8d9cc9_12.jpg,segmentation_data/train_masks/a7c1ef8d9cc9_12_mask.gif
segmentation_data/train/6343156803f9_02.jpg,segmentation_data/train_masks/6343156803f9_02_mask.gif
segmentation_data/train/51f1cdf5f539_16.jpg,segmentation_data/train_masks/51f1cdf5f539_16_mask.gif
segmentation_data/train/245f9c9eab8a_13.jpg,segmentation_data/train_masks/245f9c9eab8a_13_mask.gif
segmentation_data/train/f1eb080c7182_01.jpg,segmentation_data/train_masks/f1eb080c7182_01_mask.gif
segmentation_data/train/6131a03dd028_01.jpg,segmentation_data/train_masks/6131a03dd028_01_mask.gif
segmentation_data/train/d326cb5c3d12_03.jpg,segmentation_data/train_masks/d326cb5c3d12_03_mask.gif
segmentation_data/train/7fbc761387f3_05.jpg,segmentation_data/train_masks/7fbc761387f3_05_mask.gif
segmentation_data/train/eb07e3f63ad2_12.jpg,segmentation_data/train_masks/eb07e3f63ad2_12_mask.gif
segmentation_data/train/419687d50dcd_05.jpg,segmentation_data/train_masks/419687d50dcd_05_mask.gif
segmentation_data/train/4bea0766c14c_05.jpg,segmentation_data/train_masks/4bea0766c14c_05_mask.gif
segmentation_data/train/843763f47895_05.jpg,segmentation_data/train_masks/843763f47895_05_mask.gif
segmentation_data/train/5df60cf7cab2_01.jpg,segmentation_data/train_masks/5df60cf7cab2_01_mask.gif
segmentation_data/train/151c7f2d4183_05.jpg,segmentation_data/train_masks/151c7f2d4183_05_mask.gif
segmentation_data/train/13cad6eeabe8_01.jpg,segmentation_data/train_masks/13cad6eeabe8_01_mask.gif
segmentation_data/train/e8f607100c1f_15.jpg,segmentation_data/train_masks/e8f607100c1f_15_mask.gif
segmentation_data/train/6752de44b721_09.jpg,segmentation_data/train_masks/6752de44b721_09_mask.gif
segmentation_data/train/4b74275babf7_02.jpg,segmentation_data/train_masks/4b74275babf7_02_mask.gif
segmentation_data/train/ed8472086df8_13.jpg,segmentation_data/train_masks/ed8472086df8_13_mask.gif
segmentation_data/train/c7145a80089e_06.jpg,segmentation_data/train_masks/c7145a80089e_06_mask.gif
segmentation_data/train/d1a3af34e674_15.jpg,segmentation_data/train_masks/d1a3af34e674_15_mask.gif
segmentation_data/train/0de66245f268_16.jpg,segmentation_data/train_masks/0de66245f268_16_mask.gif
segmentation_data/train/695f39dfac16_02.jpg,segmentation_data/train_masks/695f39dfac16_02_mask.gif
segmentation_data/train/99639c826ea5_01.jpg,segmentation_data/train_masks/99639c826ea5_01_mask.gif
segmentation_data/train/e114fcbb9723_06.jpg,segmentation_data/train_masks/e114fcbb9723_06_mask.gif
segmentation_data/train/528eb34a4c29_01.jpg,segmentation_data/train_masks/528eb34a4c29_01_mask.gif
segmentation_data/train/eeb7eeca738e_12.jpg,segmentation_data/train_masks/eeb7eeca738e_12_mask.gif
segmentation_data/train/292f59c6a347_14.jpg,segmentation_data/train_masks/292f59c6a347_14_mask.gif
segmentation_data/train/87e334269396_08.jpg,segmentation_data/train_masks/87e334269396_08_mask.gif
segmentation_data/train/00087a6bd4dc_10.jpg,segmentation_data/train_masks/00087a6bd4dc_10_mask.gif
segmentation_data/train/5ab34f0e3ea5_09.jpg,segmentation_data/train_masks/5ab34f0e3ea5_09_mask.gif
segmentation_data/train/528eb34a4c29_15.jpg,segmentation_data/train_masks/528eb34a4c29_15_mask.gif
segmentation_data/train/0ee135a3cccc_16.jpg,segmentation_data/train_masks/0ee135a3cccc_16_mask.gif
segmentation_data/train/e1d2c25f3510_06.jpg,segmentation_data/train_masks/e1d2c25f3510_06_mask.gif
segmentation_data/train/eaf9eb0b2293_15.jpg,segmentation_data/train_masks/eaf9eb0b2293_15_mask.gif
segmentation_data/train/47ea8f25c948_14.jpg,segmentation_data/train_masks/47ea8f25c948_14_mask.gif
segmentation_data/train/898339fab87a_13.jpg,segmentation_data/train_masks/898339fab87a_13_mask.gif
segmentation_data/train/2ea62c1beee7_13.jpg,segmentation_data/train_masks/2ea62c1beee7_13_mask.gif
segmentation_data/train/e2230d0ceb02_15.jpg,segmentation_data/train_masks/e2230d0ceb02_15_mask.gif
segmentation_data/train/717689f3e788_13.jpg,segmentation_data/train_masks/717689f3e788_13_mask.gif
segmentation_data/train/c2fd64144e97_16.jpg,segmentation_data/train_masks/c2fd64144e97_16_mask.gif
segmentation_data/train/d0dab700c896_09.jpg,segmentation_data/train_masks/d0dab700c896_09_mask.gif
segmentation_data/train/858841907a4a_12.jpg,segmentation_data/train_masks/858841907a4a_12_mask.gif
segmentation_data/train/1adaeb44f109_12.jpg,segmentation_data/train_masks/1adaeb44f109_12_mask.gif
segmentation_data/train/82f72273d23e_10.jpg,segmentation_data/train_masks/82f72273d23e_10_mask.gif
segmentation_data/train/eaf9eb0b2293_05.jpg,segmentation_data/train_masks/eaf9eb0b2293_05_mask.gif
segmentation_data/train/ed13cbcdd5d8_14.jpg,segmentation_data/train_masks/ed13cbcdd5d8_14_mask.gif
segmentation_data/train/3627b6f4c16d_10.jpg,segmentation_data/train_masks/3627b6f4c16d_10_mask.gif
segmentation_data/train/e114fcbb9723_05.jpg,segmentation_data/train_masks/e114fcbb9723_05_mask.gif
segmentation_data/train/2267f4aa0d2c_12.jpg,segmentation_data/train_masks/2267f4aa0d2c_12_mask.gif
segmentation_data/train/8d5423cb763c_12.jpg,segmentation_data/train_masks/8d5423cb763c_12_mask.gif
segmentation_data/train/125cadcb9feb_06.jpg,segmentation_data/train_masks/125cadcb9feb_06_mask.gif
segmentation_data/train/8603668953a6_16.jpg,segmentation_data/train_masks/8603668953a6_16_mask.gif
segmentation_data/train/858841907a4a_16.jpg,segmentation_data/train_masks/858841907a4a_16_mask.gif
segmentation_data/train/3c6acfceb552_10.jpg,segmentation_data/train_masks/3c6acfceb552_10_mask.gif
segmentation_data/train/189a2a32a615_07.jpg,segmentation_data/train_masks/189a2a32a615_07_mask.gif
segmentation_data/train/7ac210ba75a1_16.jpg,segmentation_data/train_masks/7ac210ba75a1_16_mask.gif
segmentation_data/train/a4551c5409e3_03.jpg,segmentation_data/train_masks/a4551c5409e3_03_mask.gif
segmentation_data/train/bb7625a3f1d4_06.jpg,segmentation_data/train_masks/bb7625a3f1d4_06_mask.gif
segmentation_data/train/3f202616a2b9_05.jpg,segmentation_data/train_masks/3f202616a2b9_05_mask.gif
segmentation_data/train/ba7e7421003b_01.jpg,segmentation_data/train_masks/ba7e7421003b_01_mask.gif
segmentation_data/train/e8f607100c1f_09.jpg,segmentation_data/train_masks/e8f607100c1f_09_mask.gif
segmentation_data/train/a5fea424990e_01.jpg,segmentation_data/train_masks/a5fea424990e_01_mask.gif
segmentation_data/train/3a7a8f03e713_09.jpg,segmentation_data/train_masks/3a7a8f03e713_09_mask.gif
segmentation_data/train/b38c4e132183_09.jpg,segmentation_data/train_masks/b38c4e132183_09_mask.gif
segmentation_data/train/3a7a8f03e713_03.jpg,segmentation_data/train_masks/3a7a8f03e713_03_mask.gif
segmentation_data/train/f8b6f4c39204_14.jpg,segmentation_data/train_masks/f8b6f4c39204_14_mask.gif
segmentation_data/train/d9b2ded58b72_11.jpg,segmentation_data/train_masks/d9b2ded58b72_11_mask.gif
segmentation_data/train/a1038b207299_05.jpg,segmentation_data/train_masks/a1038b207299_05_mask.gif
segmentation_data/train/88bc32b9e1d9_06.jpg,segmentation_data/train_masks/88bc32b9e1d9_06_mask.gif
segmentation_data/train/d22e6a2ca6df_16.jpg,segmentation_data/train_masks/d22e6a2ca6df_16_mask.gif
segmentation_data/train/54ee69d7d5e5_13.jpg,segmentation_data/train_masks/54ee69d7d5e5_13_mask.gif
segmentation_data/train/fb1b923dd978_12.jpg,segmentation_data/train_masks/fb1b923dd978_12_mask.gif
segmentation_data/train/64f701f36437_10.jpg,segmentation_data/train_masks/64f701f36437_10_mask.gif
segmentation_data/train/0cdf5b5d0ce1_06.jpg,segmentation_data/train_masks/0cdf5b5d0ce1_06_mask.gif
segmentation_data/train/2f39abb12388_01.jpg,segmentation_data/train_masks/2f39abb12388_01_mask.gif
segmentation_data/train/2990f858e939_08.jpg,segmentation_data/train_masks/2990f858e939_08_mask.gif
segmentation_data/train/ebfdf6ec7ede_02.jpg,segmentation_data/train_masks/ebfdf6ec7ede_02_mask.gif
segmentation_data/train/42b3feca1993_12.jpg,segmentation_data/train_masks/42b3feca1993_12_mask.gif
segmentation_data/train/371f057d1242_15.jpg,segmentation_data/train_masks/371f057d1242_15_mask.gif
segmentation_data/train/1a17a1bd648b_09.jpg,segmentation_data/train_masks/1a17a1bd648b_09_mask.gif
segmentation_data/train/d8f11603ef08_14.jpg,segmentation_data/train_masks/d8f11603ef08_14_mask.gif
segmentation_data/train/5d95d80e10a9_13.jpg,segmentation_data/train_masks/5d95d80e10a9_13_mask.gif
segmentation_data/train/917f262f1608_01.jpg,segmentation_data/train_masks/917f262f1608_01_mask.gif
segmentation_data/train/5bc30efeb7bf_07.jpg,segmentation_data/train_masks/5bc30efeb7bf_07_mask.gif
segmentation_data/train/3d7a1030deeb_09.jpg,segmentation_data/train_masks/3d7a1030deeb_09_mask.gif
segmentation_data/train/2cb06c1f5bb1_15.jpg,segmentation_data/train_masks/2cb06c1f5bb1_15_mask.gif
segmentation_data/train/16f0ec26d608_08.jpg,segmentation_data/train_masks/16f0ec26d608_08_mask.gif
segmentation_data/train/efaef69e148d_01.jpg,segmentation_data/train_masks/efaef69e148d_01_mask.gif
segmentation_data/train/bf92e198d9b6_14.jpg,segmentation_data/train_masks/bf92e198d9b6_14_mask.gif
segmentation_data/train/eefc0d8c94f0_15.jpg,segmentation_data/train_masks/eefc0d8c94f0_15_mask.gif
segmentation_data/train/d8e1c401ac3c_13.jpg,segmentation_data/train_masks/d8e1c401ac3c_13_mask.gif
segmentation_data/train/b44091aa62e4_03.jpg,segmentation_data/train_masks/b44091aa62e4_03_mask.gif
segmentation_data/train/d0dab700c896_07.jpg,segmentation_data/train_masks/d0dab700c896_07_mask.gif
segmentation_data/train/bad53871c7d9_03.jpg,segmentation_data/train_masks/bad53871c7d9_03_mask.gif
segmentation_data/train/245f9c9eab8a_10.jpg,segmentation_data/train_masks/245f9c9eab8a_10_mask.gif
segmentation_data/train/d326cb5c3d12_11.jpg,segmentation_data/train_masks/d326cb5c3d12_11_mask.gif
segmentation_data/train/69915dab0755_07.jpg,segmentation_data/train_masks/69915dab0755_07_mask.gif
segmentation_data/train/888e04d96663_12.jpg,segmentation_data/train_masks/888e04d96663_12_mask.gif
segmentation_data/train/51f1cdf5f539_03.jpg,segmentation_data/train_masks/51f1cdf5f539_03_mask.gif
segmentation_data/train/b1a27da4f01c_15.jpg,segmentation_data/train_masks/b1a27da4f01c_15_mask.gif
segmentation_data/train/99639c826ea5_06.jpg,segmentation_data/train_masks/99639c826ea5_06_mask.gif
segmentation_data/train/528eb34a4c29_04.jpg,segmentation_data/train_masks/528eb34a4c29_04_mask.gif
segmentation_data/train/364923a5002f_04.jpg,segmentation_data/train_masks/364923a5002f_04_mask.gif
segmentation_data/train/3c16409ab9db_13.jpg,segmentation_data/train_masks/3c16409ab9db_13_mask.gif
segmentation_data/train/db09fec614d2_09.jpg,segmentation_data/train_masks/db09fec614d2_09_mask.gif
segmentation_data/train/1a17a1bd648b_15.jpg,segmentation_data/train_masks/1a17a1bd648b_15_mask.gif
segmentation_data/train/4dc8a7fe7c02_01.jpg,segmentation_data/train_masks/4dc8a7fe7c02_01_mask.gif
segmentation_data/train/1a17a1bd648b_04.jpg,segmentation_data/train_masks/1a17a1bd648b_04_mask.gif
segmentation_data/train/eb91b1c659a0_11.jpg,segmentation_data/train_masks/eb91b1c659a0_11_mask.gif
segmentation_data/train/553c658b9efa_01.jpg,segmentation_data/train_masks/553c658b9efa_01_mask.gif
segmentation_data/train/3d7a1030deeb_13.jpg,segmentation_data/train_masks/3d7a1030deeb_13_mask.gif
segmentation_data/train/bf9932f7aca8_08.jpg,segmentation_data/train_masks/bf9932f7aca8_08_mask.gif
segmentation_data/train/6d21aad248e4_03.jpg,segmentation_data/train_masks/6d21aad248e4_03_mask.gif
segmentation_data/train/9dfaeb835626_05.jpg,segmentation_data/train_masks/9dfaeb835626_05_mask.gif
segmentation_data/train/42d81612e2ce_05.jpg,segmentation_data/train_masks/42d81612e2ce_05_mask.gif
segmentation_data/train/3789e15178c7_02.jpg,segmentation_data/train_masks/3789e15178c7_02_mask.gif
